customer_id,age,income,gender,marital_status,marketing_channel,product_category,engagement_score,purchase_history,response
1333,50.0,36596.07479421319,Female,Widowed,Phone,Sports,74.24695985083369,36,1
1334,66.0,25379.298265968548,Female,Divorced,Email,Beauty,84.167847661817,46,1
1335,46.0,50183.35322622754,Male,Widowed,Email,Clothing,18.12757020731649,28,1
1336,60.0,32050.016115734063,Male,Married,Phone,Home,22.350264853514222,97,1
1337,39.0,46016.59231222188,Female,Widowed,In-Person,Sports,86.22406959603632,62,1
1338,43.0,70551.52780415556,Female,Married,In-Person,Electronics,48.54042768107482,14,0
1339,45.0,67989.49359382378,Male,Widowed,Social Media,Sports,45.24230128628219,8,0
1340,,,,,Social Media,Beauty,49.41151970120921,79,1
1341,38.0,48693.72910785275,Male,Widowed,Email,Clothing,17.333281551354276,65,1
1342,66.0,78198.11824131513,Male,Single,Social Media,Electronics,62.763645152380185,0,1
1343,24.0,57811.34180538067,Female,Single,Phone,Sports,80.79736860202259,8,1
1344,34.0,45082.90310185216,Female,Divorced,Phone,Beauty,83.70611998463761,56,1
1345,37.0,28609.728243193218,Female,Married,Phone,Sports,3.037838597005127,55,1
1346,58.0,55908.09827247115,Male,Divorced,Email,Electronics,71.51891578841447,19,1
1347,66.0,62439.856588742936,Male,Married,Phone,Beauty,9.1224661953627,1,1
1348,,,,,Email,Home,96.68692157165579,0,0
1349,39.0,54368.04132707049,Male,Divorced,Email,Electronics,48.22408713920504,73,1
1350,45.0,44546.400576274566,Female,Widowed,Phone,Home,77.54151448446468,86,1
1351,57.0,47239.51401201496,Male,Widowed,Phone,Home,62.185769636439595,53,1
1352,66.0,12682.669136565033,Female,Widowed,Email,Beauty,95.19364946751469,18,1
1353,24.0,46673.27894425797,Male,Widowed,Phone,Sports,97.36579601810811,17,1
1354,18.0,64540.539536120814,Male,Widowed,Social Media,Sports,27.88796909953867,23,1
1355,49.0,40528.96166650163,Female,Divorced,Email,Clothing,48.286903876761485,51,1
1356,,,,,In-Person,Electronics,50.42404301232594,85,1
1357,47.0,38660.73939962119,Female,Single,Email,Electronics,17.76977030064284,19,0
1358,40.0,55406.6251443916,Male,Single,Phone,Beauty,90.39376855646393,10,1
1359,68.0,46752.1520369574,Female,Married,Phone,Beauty,34.960651450000434,72,1
1360,36.0,35911.3768897699,Male,Single,Email,Clothing,8.745679008466078,78,1
1361,,,,,Email,Clothing,15.4532867495906,59,1
1362,47.0,63933.98020298323,Female,Married,In-Person,Home,51.33039056209374,15,1
1363,46.0,40926.398541077375,Female,Married,In-Person,Clothing,88.16853172285465,12,1
1364,66.0,57466.82464126666,Female,Single,Email,Sports,62.82186666065934,52,1
1365,62.0,58061.180042305714,Male,Single,Phone,Home,21.483149900602626,5,0
1366,46.0,59634.51852516764,Male,Divorced,Email,Clothing,29.680292128510466,24,1
1367,47.0,24586.161560073833,Male,Widowed,Social Media,Sports,97.6025085680905,62,1
1368,33.0,65099.09811548942,Male,Married,Social Media,Sports,5.284887758839574,46,1
1369,57.0,41454.51555611403,Male,Widowed,Phone,Home,99.43383284644041,14,1
1370,36.0,44632.580998380996,Male,Single,Email,Home,90.58576921967637,53,1
1371,35.0,89568.226283903,Female,Married,Email,Sports,67.84832717871814,81,1
1372,18.0,54528.100710815175,Male,Widowed,Social Media,Beauty,94.32023529011201,42,1
1373,,,,,Email,Home,15.246784735528529,96,1
1374,,,,,Phone,Electronics,94.25893605297642,13,0
1375,64.0,70846.46200919533,Female,Divorced,Phone,Beauty,21.25750835806365,33,1
1376,67.0,29821.85493787096,Female,Married,In-Person,Electronics,54.621292653549816,1,1
1377,19.0,34948.41644750745,Female,Married,Phone,Clothing,48.876171468222516,19,0
1378,45.0,45029.71551368226,Female,Married,Email,Home,51.245809872666904,15,1
1379,66.0,71246.17687550439,Male,Married,Email,Home,26.737976128886597,66,1
1380,67.0,61598.59979998639,Male,Married,Social Media,Sports,78.06386939808472,29,1
1381,47.0,47632.437352396104,Female,Widowed,Social Media,Home,74.25833008237555,86,1
1382,55.0,54624.38095458232,Female,Widowed,Phone,Electronics,95.39651323276708,50,1
1383,68.0,40994.21460693341,Male,Divorced,In-Person,Beauty,50.699102790678566,86,1
1384,,,,,Email,Clothing,54.809206635625905,2,1
1385,18.0,51100.05117167205,Male,Widowed,In-Person,Beauty,90.33729091938146,76,1
1386,25.0,64531.5484352203,Male,Divorced,Email,Electronics,91.94396230406275,50,1
1387,46.0,64507.67183658424,Female,Divorced,Phone,Clothing,64.9536686073404,45,1
1388,56.0,57409.660733084675,Male,Single,Phone,Sports,82.03950879420458,39,1
1389,20.0,44564.786636808465,Male,Divorced,Social Media,Home,50.51397079931971,28,1
1390,49.0,61127.3344158519,Male,Widowed,In-Person,Home,38.819553011827665,22,1
1391,27.0,48620.4730069543,Male,Married,Social Media,Sports,86.40683294461647,16,1
1392,27.0,33771.284469303006,Female,Divorced,Phone,Electronics,77.72719548861315,84,1
1393,36.0,43950.68312133592,Female,Single,In-Person,Sports,24.24115939930275,92,1
1394,,,,,Email,Electronics,4.764512387252773,68,1
1395,51.0,63653.23675497118,Female,Single,Social Media,Clothing,56.55998303620058,84,1
1396,50.0,47247.07741764271,Female,Single,Phone,Beauty,84.16165213769719,65,1
1397,40.0,31862.019331405907,Male,Widowed,Email,Beauty,24.720146485766826,22,1
1398,45.0,50851.12524945229,Male,Single,Phone,Sports,76.73953844389303,74,1
1399,49.0,51701.840600848285,Male,Widowed,Email,Home,41.40072340631002,78,1
1400,67.0,52787.564433541294,Male,Single,Social Media,Sports,33.57085433877268,22,1
1401,24.0,63798.072739316456,Female,Married,Email,Home,17.28163011361915,6,0
1402,46.0,65283.84860134848,Female,Divorced,In-Person,Sports,93.42935968524299,42,1
1403,25.0,41086.836914275,Male,Married,Email,Sports,22.56980330646351,61,1
1404,18.0,40757.84812926585,Female,Married,Phone,Beauty,27.918863912290025,33,1
1405,20.0,34397.0193356679,Male,Single,Email,Home,33.148783708907956,50,1
1406,41.0,60482.23505420714,Male,Divorced,Social Media,Beauty,28.466191288622856,43,1
1407,40.0,71732.30162506574,Female,Divorced,Phone,Home,16.2905610611885,69,1
1408,25.0,45273.77108136615,Female,Divorced,Phone,Clothing,35.44500635131026,79,1
1409,,,,,Phone,Clothing,47.17727973448874,54,0
1410,54.0,72001.73835348464,Male,Married,Phone,Clothing,55.17725133044562,65,1
1411,20.0,57583.36779822512,Female,Widowed,In-Person,Electronics,15.649960197523816,95,1
1412,68.0,56543.535572015826,Male,Widowed,Phone,Beauty,77.9413766196322,57,1
1413,50.0,32136.2524103941,Female,Widowed,Phone,Beauty,31.15294023350209,42,1
1414,,,,,Phone,Clothing,91.79486663760714,60,1
1415,64.0,36062.95489235363,Female,Widowed,Social Media,Sports,32.95524349955016,37,1
1416,25.0,32989.69721097563,Male,Married,Social Media,Beauty,86.28788782275656,27,1
1417,51.0,44798.42634849931,Male,Widowed,Phone,Home,35.25325759777842,56,1
1418,52.0,41213.10914826965,Female,Divorced,In-Person,Beauty,50.58327874811136,40,1
1419,,,,,Email,Beauty,37.23546909570087,72,1
1420,41.0,28385.27548212622,Female,Widowed,In-Person,Home,38.7095314561826,88,1
1421,31.0,64382.24459701509,Female,Divorced,Phone,Clothing,61.858220369070196,49,1
1422,49.0,66915.29441774644,Female,Widowed,Phone,Clothing,69.29285947609947,89,1
1423,63.0,20789.862887887786,Male,Divorced,In-Person,Home,87.04735214963864,89,1
1424,60.0,64676.86708499825,Female,Single,Phone,Beauty,56.90525422217907,60,1
1425,33.0,37842.07055267561,Male,Single,Email,Beauty,21.684415248901356,68,1
1426,21.0,62854.63305474179,Female,Married,Social Media,Clothing,98.95800967464425,62,1
1427,69.0,48973.30261000377,Female,Single,Email,Electronics,68.3773438456945,80,1
1428,54.0,50431.63346121498,Male,Widowed,Email,Clothing,37.47522074141559,25,1
1429,38.0,47223.53525868172,Male,Divorced,Email,Home,96.82044748944163,25,1
1430,31.0,68181.9380635023,Female,Married,In-Person,Electronics,95.8473500816468,72,1
1431,48.0,31406.179812124577,Male,Widowed,In-Person,Electronics,7.9539221397347255,22,1
1432,65.0,59117.605081025125,Female,Widowed,Email,Home,1.9825662874429106,51,1
1433,35.0,66519.95247334326,Male,Married,In-Person,Sports,4.445659843011873,87,1
1434,24.0,60745.10120810616,Male,Married,Phone,Clothing,68.53144228909413,72,1
1435,27.0,84870.48371485126,Female,Widowed,Social Media,Beauty,71.08790854949284,73,1
1436,24.0,42065.798559129515,Male,Divorced,In-Person,Clothing,72.40277754922174,69,1
1437,50.0,64359.572338902966,Female,Widowed,In-Person,Home,63.02393878335505,3,1
1438,40.0,48408.640469878694,Female,Divorced,Email,Beauty,28.549131542405238,0,0
1439,38.0,68501.09114529005,Male,Married,Social Media,Sports,16.712890639149048,5,0
1440,36.0,49884.665064179455,Female,Widowed,Phone,Home,92.78583165276598,55,1
1441,65.0,44181.863272062954,Male,Single,Phone,Clothing,91.31401686959603,28,1
1442,36.0,69591.08305807444,Male,Widowed,Social Media,Electronics,24.248610108337974,2,0
1443,53.0,42626.57091471605,Female,Divorced,Phone,Home,16.793713585755967,87,1
1444,46.0,28809.113616491657,Male,Widowed,Social Media,Home,37.53409920986305,41,1
1445,35.0,42247.29675239257,Female,Divorced,Email,Clothing,4.840662353198799,8,0
1446,19.0,59285.49419882799,Female,Single,Phone,Sports,16.2139118924303,80,1
1447,18.0,70880.58127380637,Male,Married,Phone,Clothing,38.02989978534731,58,1
1448,64.0,51666.94062944768,Male,Single,Social Media,Clothing,23.874395730564558,37,1
1449,22.0,69772.95600851037,Female,Divorced,Phone,Sports,73.68202645905399,41,1
1450,37.0,29627.376177836097,Female,Married,In-Person,Sports,90.49596318319479,49,1
1451,28.0,43351.04802773146,Female,Married,Email,Home,90.91401620983379,13,1
1452,59.0,45671.37324268848,Male,Widowed,Phone,Electronics,60.427779017924955,99,1
1453,19.0,48281.608587912204,Male,Single,Phone,Clothing,70.34897366927643,44,1
1454,,,,,Phone,Electronics,49.40314373698502,32,1
1455,40.0,60363.66436088289,Male,Divorced,Social Media,Sports,14.668771280689564,19,0
1456,29.0,43327.897427442644,Female,Married,Email,Sports,63.50358297441957,33,1
1457,37.0,52085.43030429688,Male,Widowed,Email,Clothing,34.99538129838775,66,1
1458,22.0,49323.15664513923,Female,Divorced,Phone,Home,0.5793505405566668,83,1
1459,54.0,36111.651441632755,Female,Widowed,Phone,Clothing,57.495370584123876,66,1
1460,55.0,48294.99966377847,Female,Married,Social Media,Home,19.836879119400276,69,1
1461,47.0,47845.10705154323,Female,Married,Email,Beauty,88.65056363932665,92,1
1462,26.0,47523.79152495431,Female,Married,In-Person,Home,93.39447232273587,38,1
1463,51.0,50476.39184872176,Female,Widowed,Phone,Clothing,16.2173061352626,42,1
1464,61.0,51135.10310920079,Male,Divorced,In-Person,Clothing,2.9412784557258043,94,1
1465,52.0,43515.57231339005,Female,Single,In-Person,Home,0.4044434520026785,38,1
1466,69.0,69090.72100956898,Female,Widowed,Email,Electronics,91.30435553503408,84,1
1467,39.0,32457.79056195475,Female,Married,In-Person,Home,15.201857316164869,43,1
1468,61.0,39185.448372951556,Female,Single,Phone,Beauty,43.5332440545882,0,0
1469,41.0,91699.45436335335,Female,Single,Phone,Beauty,5.716136648975878,96,1
1470,34.0,34430.12967516155,Male,Single,Social Media,Electronics,37.33458672436608,49,1
1471,27.0,29693.67987935362,Female,Single,Email,Beauty,78.54248976535482,73,1
1472,47.0,61017.15117501827,Female,Single,Email,Clothing,40.666866373592256,61,1
1473,,,,,In-Person,Electronics,77.5580201527235,89,0
1474,40.0,46470.89135041342,Female,Divorced,Phone,Electronics,68.88392243178939,2,1
1475,49.0,82187.37387614732,Male,Single,Phone,Electronics,51.730809279423305,77,1
1476,34.0,26825.96116769899,Male,Divorced,Social Media,Home,73.77098108371489,7,1
1477,67.0,20270.5327139193,Female,Divorced,In-Person,Home,87.91139942489892,47,1
1478,68.0,27512.281970634525,Female,Widowed,Phone,Electronics,79.30114474963383,95,1
1479,34.0,63475.39352520478,Male,Married,Email,Beauty,69.17299277936898,40,1
1480,31.0,66871.6507997872,Female,Single,Social Media,Clothing,70.18221955566466,35,1
1481,26.0,42311.16804532237,Male,Divorced,Email,Clothing,16.109848363652546,90,1
1482,57.0,60248.18606001603,Female,Widowed,Social Media,Home,95.06719899622256,56,1
1483,19.0,70853.82991267985,Male,Divorced,Email,Sports,20.566427388853825,96,1
1484,62.0,76810.19621644738,Male,Single,In-Person,Electronics,34.8952164516606,84,1
1485,42.0,46304.970782302276,Female,Married,Phone,Sports,51.79865142929838,89,1
1486,56.0,15477.924234950195,Female,Married,Email,Clothing,12.618078102726582,77,1
1487,26.0,37686.8161638547,Female,Single,In-Person,Home,59.35758362989396,42,1
1488,39.0,43597.93707597114,Female,Divorced,Email,Home,18.267852087473347,99,1
1489,60.0,46115.918051324144,Male,Widowed,In-Person,Home,92.33677202381607,27,1
1490,63.0,47182.108984869206,Male,Married,Social Media,Home,88.86761336138618,91,1
1491,21.0,66783.41896896003,Female,Married,In-Person,Home,54.44254281733264,84,1
1492,43.0,69116.42640031372,Male,Divorced,Email,Electronics,44.94763204110497,58,1
1493,46.0,47424.89519112825,Female,Divorced,Phone,Sports,10.260191213019343,28,1
1494,62.0,66477.27314077728,Female,Divorced,Social Media,Clothing,82.33001981116452,37,1
1495,,,,,Social Media,Clothing,37.93700986473656,33,0
1496,40.0,50967.58959293857,Male,Divorced,In-Person,Home,24.632403411187,64,1
1497,54.0,63598.16235664946,Female,Widowed,Email,Home,99.52980190102697,19,1
1498,28.0,51083.780723568736,Male,Single,In-Person,Home,66.82974123270968,25,1
1499,,,,,Social Media,Beauty,7.386260835746317,26,0
1500,35.0,28423.832498081614,Male,Divorced,Phone,Clothing,80.12957043338632,22,1
1501,38.0,42272.43651361973,Male,Widowed,In-Person,Home,75.04022926552554,70,1
1502,,,,,Email,Sports,40.12002556164829,21,1
1503,53.0,56591.79035686986,Male,Widowed,In-Person,Beauty,12.368925780381401,46,1
1504,58.0,69019.40730654633,Female,Married,In-Person,Electronics,49.74448982487796,98,1
1505,55.0,49634.02149145765,Male,Divorced,In-Person,Beauty,76.33189157080572,67,1
1506,51.0,28666.555257406893,Male,Widowed,Phone,Beauty,7.601475276568259,92,1
1507,34.0,62637.70844682507,Female,Divorced,Email,Beauty,16.34414338251745,99,1
1508,54.0,61324.38149212947,Male,Single,Email,Sports,61.89261775433514,66,1
1509,42.0,20872.120109308908,Female,Widowed,Social Media,Clothing,55.95447377156343,65,1
1510,,,,,Social Media,Home,90.50876760929863,68,0
1511,29.0,26147.87253979553,Female,Single,In-Person,Sports,81.47921845048714,81,1
1512,40.0,40030.23353746906,Male,Divorced,Social Media,Sports,91.8829763444506,97,1
1513,,,,,Email,Home,46.59588034586657,14,1
1514,,,,,In-Person,Beauty,78.78008003527009,43,0
1515,38.0,51752.452612582754,Male,Single,Social Media,Electronics,4.8716759987005975,50,1
1516,44.0,30716.134988659585,Female,Single,Phone,Beauty,29.44918165029472,64,1
1517,,,,,Social Media,Beauty,64.42724449336022,85,1
1518,23.0,28492.912641073784,Female,Widowed,Phone,Clothing,76.36838708178755,24,1
1519,44.0,54951.70685706416,Female,Single,Social Media,Beauty,57.04924002231097,60,1
1520,57.0,37789.83996062666,Female,Single,Email,Electronics,48.07357156571703,16,0
1521,51.0,44514.843762042205,Female,Married,Social Media,Sports,23.32659471736519,96,1
1522,29.0,57564.06122057576,Male,Divorced,Phone,Beauty,17.418675952858965,51,1
1523,62.0,57821.74098589293,Male,Single,Phone,Sports,87.54823784646581,57,1
1524,24.0,70054.5361033394,Male,Married,Social Media,Clothing,14.221221306296917,80,1
1525,27.0,48766.1945049282,Male,Single,In-Person,Electronics,43.528703743456155,56,1
1526,62.0,54596.76294445011,Male,Divorced,Phone,Home,88.8481260287935,37,1
1527,34.0,43433.94016393513,Male,Married,Email,Home,14.771202211510836,68,1
1528,43.0,52729.84823934196,Female,Married,Social Media,Clothing,12.75462184988988,36,1
1529,38.0,56592.290720127676,Female,Divorced,Phone,Electronics,69.25090720567408,74,1
1530,45.0,48525.35228818436,Male,Married,Social Media,Sports,33.157530538343224,75,1
1531,63.0,22943.742738612556,Male,Married,Social Media,Clothing,43.57060739395951,33,1
1532,19.0,54972.06344496343,Male,Single,In-Person,Beauty,62.55934648147574,34,1
1533,60.0,55468.42216033186,Female,Married,Social Media,Sports,37.89758272723296,59,1
1534,18.0,39797.397854780735,Male,Widowed,Social Media,Beauty,79.98414364993273,38,1
1535,68.0,30734.194458912287,Male,Divorced,Social Media,Beauty,96.89846671740135,45,1
1536,53.0,72138.18725755948,Male,Single,Email,Sports,93.30607982526827,15,1
1537,68.0,57371.68266341603,Female,Married,Social Media,Beauty,54.5452004839966,87,1
1538,43.0,46563.78453617435,Female,Widowed,Email,Home,35.48165263951864,30,1
1539,46.0,32944.50675278769,Male,Single,Social Media,Sports,43.37323074641088,13,0
1540,38.0,37672.777573679814,Female,Divorced,In-Person,Clothing,33.015645477112564,46,1
1541,28.0,69538.85595179348,Female,Married,In-Person,Home,44.17242089046702,31,1
1542,57.0,52064.92911302069,Female,Divorced,Phone,Clothing,1.2972991206047002,76,1
1543,28.0,41741.1939949894,Male,Divorced,Social Media,Electronics,5.521438490102404,16,0
1544,53.0,57645.33846836984,Male,Married,In-Person,Clothing,77.13370369028104,55,1
1545,66.0,37784.02718830515,Female,Married,In-Person,Sports,33.481305665436686,35,1
1546,56.0,72512.64545420567,Female,Single,Social Media,Clothing,79.4406216218594,41,1
1547,57.0,70292.00802345088,Female,Divorced,Phone,Electronics,47.994425495381535,81,1
1548,52.0,43001.388931958354,Male,Married,Email,Beauty,80.59174124811327,18,1
1549,51.0,40569.94629453709,Female,Divorced,In-Person,Sports,66.35845595895944,6,1
1550,64.0,10728.0020196158,Female,Married,In-Person,Home,20.10012257612995,54,1
1551,41.0,27776.28842672948,Male,Divorced,Email,Home,44.77225497215448,29,1
1552,39.0,29907.953375633657,Female,Single,In-Person,Clothing,70.43324318897024,75,1
1553,22.0,52027.85511481079,Female,Divorced,Email,Home,33.06170650815902,74,1
1554,50.0,45106.49443337961,Male,Married,Email,Electronics,19.330218978540437,28,1
1555,53.0,29819.96768877138,Female,Widowed,Phone,Home,53.98609229675808,66,1
1556,64.0,45782.53936303164,Female,Single,Email,Clothing,27.364815369819638,33,1
1557,37.0,57580.05721471023,Female,Single,Email,Home,59.43421651163921,33,1
1558,36.0,57917.59024873381,Female,Widowed,Email,Beauty,27.173440132604476,94,1
1559,,,,,Email,Beauty,90.65792399451804,85,0
1560,69.0,48076.04779274254,Male,Single,In-Person,Home,34.39020126565401,1,0
1561,60.0,29249.888345425843,Male,Widowed,Email,Sports,90.7450402564676,26,1
1562,34.0,63525.93045710411,Female,Widowed,In-Person,Home,27.94818080186112,46,1
1563,,,,,Social Media,Beauty,60.44545290857039,99,0
1564,60.0,36529.59160513312,Male,Divorced,Social Media,Beauty,13.021836315261714,95,1
1565,51.0,38509.321963994,Female,Married,Email,Electronics,77.83718476789325,56,1
1566,26.0,43080.99424252539,Male,Widowed,Phone,Clothing,20.021771839953228,98,1
1567,43.0,16208.099079029911,Female,Divorced,Phone,Electronics,86.40205830888063,16,1
1568,19.0,55039.52260160865,Female,Married,In-Person,Sports,45.244589242266706,97,1
1569,,,,,In-Person,Clothing,9.453955461377006,25,1
1570,,,,,Social Media,Home,36.353846942982535,9,0
1571,57.0,33523.86173056171,Male,Married,In-Person,Home,77.97259255310466,38,1
1572,34.0,40713.15577625103,Female,Divorced,Phone,Sports,7.629497869987089,8,0
1573,18.0,27402.12112941327,Male,Single,Social Media,Beauty,62.57291426046575,24,1
1574,42.0,34935.6415475862,Female,Single,Email,Home,50.72662225181933,19,1
1575,60.0,32270.270058976716,Male,Divorced,In-Person,Electronics,30.986960731512948,14,0
1576,,,,,Email,Beauty,75.56173827286985,90,0
1577,59.0,39526.07226872911,Male,Married,In-Person,Home,5.244073764264856,10,0
1578,42.0,51862.6352711692,Male,Divorced,Phone,Beauty,49.76418306251371,15,0
1579,,,,,In-Person,Clothing,50.68631442327487,93,0
1580,52.0,30958.021009807806,Female,Single,Phone,Home,8.640612969466998,21,1
1581,20.0,47475.49365242536,Male,Married,Phone,Home,13.602272361369982,61,1
1582,67.0,58986.549977953924,Male,Divorced,Email,Beauty,40.965440746558144,23,1
1583,54.0,31883.609111849717,Male,Divorced,In-Person,Clothing,53.652252169277695,87,1
1584,61.0,62136.69186097068,Male,Single,Email,Electronics,5.319547581070672,35,1
1585,61.0,37254.186177834556,Male,Single,Phone,Clothing,1.175651992717608,17,0
1586,68.0,42755.24110890739,Female,Married,Phone,Electronics,19.260423525898908,19,0
1587,47.0,57960.246845150716,Female,Married,Phone,Sports,48.78094685848777,7,0
1588,55.0,40048.45764170768,Female,Single,Phone,Clothing,4.027871070920652,14,0
1589,51.0,50563.62289003799,Male,Married,Social Media,Electronics,73.3235356478664,76,1
1590,29.0,45279.637568178616,Male,Widowed,Phone,Beauty,15.192818247242956,99,1
1591,36.0,51940.520100557274,Female,Widowed,In-Person,Electronics,77.26111656066377,77,1
1592,54.0,14288.913417147545,Female,Single,Phone,Sports,20.473339386569812,46,1
1593,61.0,22554.772771878757,Female,Divorced,Social Media,Electronics,34.661946486734486,87,1
1594,,,,,In-Person,Clothing,47.9092947735469,23,0
1595,34.0,65557.72108473575,Male,Single,Social Media,Electronics,34.7270780498289,46,1
1596,27.0,36342.69944702718,Female,Single,Social Media,Clothing,2.3619371481151674,17,0
1597,66.0,46339.57471743299,Male,Divorced,In-Person,Sports,90.85740627142427,31,1
1598,,,,,Social Media,Electronics,28.646652200088283,98,1
1599,29.0,60398.26402488056,Male,Married,Phone,Electronics,13.603604000515645,83,1
1600,,,,,Email,Sports,13.251823921577511,41,1
1601,41.0,36709.396295324346,Male,Married,Email,Electronics,97.46125098244238,95,1
1602,36.0,45011.30930225187,Female,Married,Email,Clothing,12.305769167805192,36,1
1603,25.0,60547.10295854074,Male,Single,In-Person,Home,34.65473734321354,32,1
1604,48.0,87476.45725582243,Male,Single,In-Person,Home,6.7621532651126355,0,0
1605,38.0,46579.914097854235,Female,Married,In-Person,Clothing,73.54728128433923,91,1
1606,34.0,28895.338068440167,Female,Divorced,Email,Electronics,59.67516472195541,26,1
1607,,,,,Email,Clothing,53.35689123375985,16,0
1608,54.0,69814.93684311066,Female,Divorced,In-Person,Sports,85.58403438731614,45,1
1609,,,,,Email,Clothing,57.33367721020658,78,1
1610,23.0,36400.27182268561,Female,Single,Social Media,Home,95.55309302120702,77,1
1611,25.0,64369.90912220029,Male,Widowed,Social Media,Beauty,62.27800876262359,94,1
1612,42.0,59953.184277476525,Male,Widowed,Email,Sports,35.4340401666406,33,1
1613,35.0,34608.78733706563,Female,Married,In-Person,Electronics,3.6746881431966916,2,0
1614,42.0,55721.38426301513,Female,Divorced,Phone,Clothing,72.52756062824834,55,1
1615,29.0,64958.98351488309,Male,Single,Phone,Sports,37.36451652153994,11,0
1616,32.0,67728.3506383834,Male,Single,Email,Home,59.92021794077329,25,1
1617,43.0,49003.26537035816,Male,Single,Phone,Electronics,87.63482129971159,23,1
1618,,,,,In-Person,Clothing,0.76582305290257,59,0
1619,,,,,Social Media,Clothing,75.96124576725738,57,1
1620,43.0,31847.592455286725,Male,Married,Social Media,Electronics,43.52847751132492,62,1
1621,64.0,56578.68936381508,Female,Married,In-Person,Beauty,12.406016385025842,97,1
1622,49.0,29449.600589533562,Female,Married,Phone,Beauty,58.24577391535629,7,1
1623,27.0,65980.64408389405,Female,Married,Email,Sports,53.26149235804728,75,1
1624,,,,,Social Media,Clothing,84.2308038142738,72,1
1625,24.0,69028.74853471204,Female,Single,Phone,Sports,52.1562743100951,25,1
1626,34.0,57371.1913453329,Male,Widowed,Phone,Electronics,82.73518700680273,57,1
1627,40.0,31651.69654907105,Male,Single,Social Media,Sports,54.448924622808384,37,1
1628,43.0,71369.41598115864,Female,Divorced,Social Media,Clothing,44.69455833460108,48,1
1629,38.0,73268.67899641594,Male,Divorced,Email,Beauty,37.11839006616762,42,1
1630,39.0,63234.297388988234,Female,Married,In-Person,Beauty,17.369743820500883,58,1
1631,24.0,38576.182024456706,Female,Married,Phone,Electronics,58.40308804431304,82,1
1632,,,,,Email,Home,54.42502855142616,20,0
1633,32.0,52181.40826108639,Female,Widowed,Social Media,Sports,97.57396515980665,12,1
1634,24.0,39444.3440100285,Male,Married,In-Person,Electronics,41.24088007616159,98,1
1635,26.0,75385.19858694807,Female,Widowed,In-Person,Beauty,42.15232630947271,2,0
1636,68.0,52164.89707589055,Male,Married,Phone,Clothing,16.38713849693091,88,1
1637,65.0,9449.779293389642,Male,Divorced,In-Person,Clothing,59.75715546021587,31,1
1638,25.0,55090.33719134331,Female,Married,Social Media,Home,84.78522690371263,20,1
1639,67.0,44777.639047740304,Male,Single,Social Media,Home,24.792316458470697,13,0
1640,40.0,48876.101658223284,Female,Married,Social Media,Beauty,0.9077900645225845,94,1
1641,46.0,44470.709513214504,Female,Single,Email,Home,69.1473623345854,7,1
1642,35.0,62105.69624910031,Female,Single,Social Media,Home,3.1373791651793326,6,0
1643,48.0,66795.31667830072,Male,Single,Email,Clothing,40.92762993200161,99,1
1644,47.0,54245.79743387981,Female,Single,Social Media,Sports,61.27103377250337,98,1
1645,69.0,44910.33219292761,Female,Widowed,Social Media,Clothing,38.601171714469885,82,1
1646,56.0,49379.94192786245,Male,Widowed,In-Person,Clothing,26.057821618344224,58,1
1647,52.0,50293.99424866442,Female,Married,Phone,Beauty,79.92665079525295,1,1
1648,35.0,37963.54940202745,Female,Married,Social Media,Beauty,30.09331980998552,68,1
1649,59.0,58683.929728568524,Female,Widowed,In-Person,Sports,18.004679332455844,43,1
1650,56.0,56900.63485790699,Female,Married,In-Person,Electronics,38.83967050038217,65,1
1651,,,,,Phone,Home,13.166490012596,17,1
1652,31.0,68830.24670432712,Female,Widowed,In-Person,Home,69.03969779917355,78,1
1653,48.0,39714.87623614805,Male,Widowed,In-Person,Clothing,71.00804155028703,15,1
1654,41.0,62304.47561763447,Female,Married,Phone,Clothing,1.4778593127463435,11,0
1655,52.0,35735.69925358293,Female,Widowed,Email,Sports,69.48664925444432,59,1
1656,,,,,Phone,Home,29.898733955333256,99,1
1657,62.0,42250.787018598385,Female,Single,Phone,Clothing,65.62035938854207,85,1
1658,51.0,34651.20164936624,Male,Single,Social Media,Clothing,70.64840359093535,91,1
1659,,,,,Social Media,Beauty,27.77814268685489,53,1
1660,54.0,9881.49307768789,Male,Divorced,Email,Electronics,18.53856066096401,39,1
1661,,,,,Phone,Sports,82.63589218409707,42,1
1662,57.0,47337.62174338575,Female,Married,Phone,Electronics,73.91842793728014,21,1
1663,43.0,51236.62649952264,Male,Single,Email,Electronics,83.7142339887227,3,1
1664,40.0,44460.218447627165,Male,Married,Social Media,Sports,43.571987323860526,75,1
1665,61.0,26308.45551923602,Female,Single,Phone,Home,45.63687848807443,20,0
1666,56.0,37731.62236792242,Female,Married,Email,Clothing,34.41671682845588,90,1
1667,32.0,55868.13990856091,Female,Married,Social Media,Sports,49.906246385595445,22,1
1668,66.0,58726.72655942544,Female,Single,In-Person,Clothing,64.65700551143536,41,1
1669,21.0,49756.65323606088,Female,Divorced,Email,Beauty,81.45449344574303,90,1
1670,46.0,67352.50671555483,Female,Divorced,Email,Electronics,18.317063548464795,40,1
1671,39.0,55960.955351888515,Male,Married,Phone,Beauty,40.54176304912948,15,0
1672,42.0,38788.165190626816,Female,Divorced,In-Person,Electronics,46.120163637487956,95,1
1673,,,,,Social Media,Home,48.799455012193725,35,1
1674,35.0,28957.00764188218,Female,Widowed,In-Person,Sports,54.197290951699614,16,1
